activity_uuid_product_uuid,activity_name,product_geography,input_activity_uuid_product_uuid,exchange_name,input_geography,exchange_unit_name,exchange_amount
e4f46f28-edd0-54be-99c3-a5e39e404fca_623807b1-021b-4658-a6d8-edf65168b37f,"housing system construction, pig, fully-slatted floor",CH,2dee9ec5-2740-5656-b6df-2fd73f06a37d_42b1c202-8308-422e-bfb7-3efe54dfcef6,waste glass sheet,CH,kg,-24.6
e4f46f28-edd0-54be-99c3-a5e39e404fca_623807b1-021b-4658-a6d8-edf65168b37f,"housing system construction, pig, fully-slatted floor",CH,3a29c9e0-4183-588d-95a9-502b55d2c513_bfd577e2-82b4-4166-af2b-3bda540931f6,waste mineral wool,CH,kg,-3.19
e4f46f28-edd0-54be-99c3-a5e39e404fca_623807b1-021b-4658-a6d8-edf65168b37f,"housing system construction, pig, fully-slatted floor",CH,4fd573fd-7e9d-5fe9-ac5d-b7f09a95695e_76c62dcf-b87a-4509-9682-514079cf7975,waste polyvinylchloride product,CH,kg,-7.64
e4f46f28-edd0-54be-99c3-a5e39e404fca_623807b1-021b-4658-a6d8-edf65168b37f,"housing system construction, pig, fully-slatted floor",CH,30d72c1f-ee68-535d-b523-49ba5260fdff_5357a067-f798-46fb-97b0-fa18f723341b,waste reinforced concrete,CH,kg,-3700
d0c5e3c9-bc6e-5832-8eda-9f6c6512f7b2_1ad0b61c-f2b8-450c-b09b-445427a193f0,hydraulic digger production,RoW,372a1991-e0af-5fbf-8611-295a535373ad_9ba48284-0f03-4fec-800d-de77833b12f6,reinforcing steel,GLO,kg,10500
d0c5e3c9-bc6e-5832-8eda-9f6c6512f7b2_1ad0b61c-f2b8-450c-b09b-445427a193f0,hydraulic digger production,RoW,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,4500
d2f8d238-8e48-588d-b720-d29673449c19_1ad0b61c-f2b8-450c-b09b-445427a193f0,hydraulic digger production,RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,13900
d2f8d238-8e48-588d-b720-d29673449c19_1ad0b61c-f2b8-450c-b09b-445427a193f0,hydraulic digger production,RER,372a1991-e0af-5fbf-8611-295a535373ad_9ba48284-0f03-4fec-800d-de77833b12f6,reinforcing steel,GLO,kg,10500
d2f8d238-8e48-588d-b720-d29673449c19_1ad0b61c-f2b8-450c-b09b-445427a193f0,hydraulic digger production,RER,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,4500
798ddb7f-02ad-5026-94ad-2da1c0bbd39c_5ac871f5-3e64-46ce-a0f1-a3bda33442f1,"hydraulic fluid production, for geological stimulation",GLO,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,0.122496
53da608d-3e45-5bbc-907c-36a21a76284a_bc029dc2-d952-4f61-970b-193afe897d18,hydrazine production,RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.89165
cb4c3ec5-a0e1-5abe-9bae-9b60adc111fe_3ab60559-40d3-42e4-9cac-476a519098fa,"hydrochloric acid production, from the reaction of hydrogen with chlorine",RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.416
ff01ddbd-c4bc-5f27-8a11-8caae1db6f7c_d3a29af5-314a-4659-a574-6bfd53a6bde0,hydroformylation of butene,RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.597090581
ff01ddbd-c4bc-5f27-8a11-8caae1db6f7c_ba5a6af1-073c-4532-977c-24a932ac44e9,hydroformylation of butene,RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.597090581
ff01ddbd-c4bc-5f27-8a11-8caae1db6f7c_5b8d6214-5226-4a48-a7aa-a814ea610fee,hydroformylation of butene,RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.597090581
4236e24d-368e-5f0a-92c3-417ef9e93e2d_5543d899-1cbd-4acf-a770-befd41102943,hydroformylation of propylene,RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.184858216
4236e24d-368e-5f0a-92c3-417ef9e93e2d_938af061-8c13-47af-a3ba-d8454aec9893,hydroformylation of propylene,RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.184858216
d9f75b1e-ad30-5cd1-a469-b5dcf394978a_8d78a0dc-1489-48c1-8bc4-7c120f318216,"hydrogen cracking, APME",RER,2330b528-6e31-5a99-9801-73834e2a835f_6f2eb438-cde2-4d07-a770-d023a988a9c4,"waste wood, untreated",RER,kg,-5.3183e-8
48c8d8eb-9af9-51cd-91d3-8b0ade389b4a_090bf091-edba-4f7e-93dd-19eb43cb2123,hydrogen cyanide production,RER,2330b528-6e31-5a99-9801-73834e2a835f_6f2eb438-cde2-4d07-a770-d023a988a9c4,"waste wood, untreated",RER,kg,-8.1295e-7
9c6d19a0-8058-55d7-9c3b-bf4a0bc45063_39f50029-2aae-470f-87dc-5e24405df568,hydrogen fluoride production,RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.25
4280ac0a-493b-553b-8e8f-e15045e4f463_26c92545-7995-491d-bcca-ee6d590ef194,"hydrogen peroxide production, product in 50% solution state",RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.56
0c279bca-3790-5ece-b914-f5b331548e64_b8ffb776-c1de-466f-91d6-b922b0cb8a1e,hydrogen sulfide production,RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.28
3a933ccc-ab37-5efb-8627-77951990b718_bb6df298-3f43-4fa9-9359-0be51d35a1eb,"hydropower plant construction, reservoir",CH,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,5150000000
3a933ccc-ab37-5efb-8627-77951990b718_bb6df298-3f43-4fa9-9359-0be51d35a1eb,"hydropower plant construction, reservoir",CH,372a1991-e0af-5fbf-8611-295a535373ad_9ba48284-0f03-4fec-800d-de77833b12f6,reinforcing steel,GLO,kg,171000000
3a933ccc-ab37-5efb-8627-77951990b718_bb6df298-3f43-4fa9-9359-0be51d35a1eb,"hydropower plant construction, reservoir",CH,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,768000000
3a933ccc-ab37-5efb-8627-77951990b718_bb6df298-3f43-4fa9-9359-0be51d35a1eb,"hydropower plant construction, reservoir",CH,30d72c1f-ee68-535d-b523-49ba5260fdff_5357a067-f798-46fb-97b0-fa18f723341b,waste reinforced concrete,CH,kg,-92100000000
6a5a3519-89fb-5762-852a-cbc7b1dbf91a_bb6df298-3f43-4fa9-9359-0be51d35a1eb,"hydropower plant construction, reservoir",CA-QC,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,49400000
6a5a3519-89fb-5762-852a-cbc7b1dbf91a_bb6df298-3f43-4fa9-9359-0be51d35a1eb,"hydropower plant construction, reservoir",CA-QC,372a1991-e0af-5fbf-8611-295a535373ad_9ba48284-0f03-4fec-800d-de77833b12f6,reinforcing steel,GLO,kg,671000000
6a5a3519-89fb-5762-852a-cbc7b1dbf91a_bb6df298-3f43-4fa9-9359-0be51d35a1eb,"hydropower plant construction, reservoir",CA-QC,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,2248000000
cb8c4d97-6743-5535-9b46-dac8d68a669e_bb6df298-3f43-4fa9-9359-0be51d35a1eb,"hydropower plant construction, reservoir",RoW,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,123500
cb8c4d97-6743-5535-9b46-dac8d68a669e_bb6df298-3f43-4fa9-9359-0be51d35a1eb,"hydropower plant construction, reservoir",RoW,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,5150000000
cb8c4d97-6743-5535-9b46-dac8d68a669e_bb6df298-3f43-4fa9-9359-0be51d35a1eb,"hydropower plant construction, reservoir",RoW,372a1991-e0af-5fbf-8611-295a535373ad_9ba48284-0f03-4fec-800d-de77833b12f6,reinforcing steel,GLO,kg,171000000
cb8c4d97-6743-5535-9b46-dac8d68a669e_bb6df298-3f43-4fa9-9359-0be51d35a1eb,"hydropower plant construction, reservoir",RoW,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,768000000
cb8c4d97-6743-5535-9b46-dac8d68a669e_bb6df298-3f43-4fa9-9359-0be51d35a1eb,"hydropower plant construction, reservoir",RoW,c85b4ef8-d5f3-5c03-bbed-b57f23566ff2_5357a067-f798-46fb-97b0-fa18f723341b,waste reinforced concrete,Europe without Switzerland,kg,-6030744816
bf79d95a-272d-5a4b-80a3-e866a6f9b4ff_0a67114d-f9e5-4829-8330-fac6fa06fca2,"hydropower plant construction, reservoir, alpine region",RoW,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,5150000000
bf79d95a-272d-5a4b-80a3-e866a6f9b4ff_0a67114d-f9e5-4829-8330-fac6fa06fca2,"hydropower plant construction, reservoir, alpine region",RoW,372a1991-e0af-5fbf-8611-295a535373ad_9ba48284-0f03-4fec-800d-de77833b12f6,reinforcing steel,GLO,kg,171000000
bf79d95a-272d-5a4b-80a3-e866a6f9b4ff_0a67114d-f9e5-4829-8330-fac6fa06fca2,"hydropower plant construction, reservoir, alpine region",RoW,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,768000000
ed04c660-c6f3-56aa-8753-fea5c5fc25fd_0a67114d-f9e5-4829-8330-fac6fa06fca2,"hydropower plant construction, reservoir, alpine region",RER,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,5150000000
ed04c660-c6f3-56aa-8753-fea5c5fc25fd_0a67114d-f9e5-4829-8330-fac6fa06fca2,"hydropower plant construction, reservoir, alpine region",RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,2820000000
ed04c660-c6f3-56aa-8753-fea5c5fc25fd_0a67114d-f9e5-4829-8330-fac6fa06fca2,"hydropower plant construction, reservoir, alpine region",RER,372a1991-e0af-5fbf-8611-295a535373ad_9ba48284-0f03-4fec-800d-de77833b12f6,reinforcing steel,GLO,kg,171000000
ed04c660-c6f3-56aa-8753-fea5c5fc25fd_0a67114d-f9e5-4829-8330-fac6fa06fca2,"hydropower plant construction, reservoir, alpine region",RER,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,768000000
ed04c660-c6f3-56aa-8753-fea5c5fc25fd_0a67114d-f9e5-4829-8330-fac6fa06fca2,"hydropower plant construction, reservoir, alpine region",RER,30d72c1f-ee68-535d-b523-49ba5260fdff_5357a067-f798-46fb-97b0-fa18f723341b,waste reinforced concrete,CH,kg,-965637523
ed04c660-c6f3-56aa-8753-fea5c5fc25fd_0a67114d-f9e5-4829-8330-fac6fa06fca2,"hydropower plant construction, reservoir, alpine region",RER,c85b4ef8-d5f3-5c03-bbed-b57f23566ff2_5357a067-f798-46fb-97b0-fa18f723341b,waste reinforced concrete,Europe without Switzerland,kg,-91134362477
066267f8-a232-5641-b58b-17f633646f47_53d60981-1d3c-4dc2-82c6-5351f9389001,"hydropower plant construction, reservoir, non-alpine regions",RER,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,5150000000
066267f8-a232-5641-b58b-17f633646f47_53d60981-1d3c-4dc2-82c6-5351f9389001,"hydropower plant construction, reservoir, non-alpine regions",RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,2820000000
066267f8-a232-5641-b58b-17f633646f47_53d60981-1d3c-4dc2-82c6-5351f9389001,"hydropower plant construction, reservoir, non-alpine regions",RER,372a1991-e0af-5fbf-8611-295a535373ad_9ba48284-0f03-4fec-800d-de77833b12f6,reinforcing steel,GLO,kg,171000000
066267f8-a232-5641-b58b-17f633646f47_53d60981-1d3c-4dc2-82c6-5351f9389001,"hydropower plant construction, reservoir, non-alpine regions",RER,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,768000000
066267f8-a232-5641-b58b-17f633646f47_53d60981-1d3c-4dc2-82c6-5351f9389001,"hydropower plant construction, reservoir, non-alpine regions",RER,30d72c1f-ee68-535d-b523-49ba5260fdff_5357a067-f798-46fb-97b0-fa18f723341b,waste reinforced concrete,CH,kg,-965637523
066267f8-a232-5641-b58b-17f633646f47_53d60981-1d3c-4dc2-82c6-5351f9389001,"hydropower plant construction, reservoir, non-alpine regions",RER,c85b4ef8-d5f3-5c03-bbed-b57f23566ff2_5357a067-f798-46fb-97b0-fa18f723341b,waste reinforced concrete,Europe without Switzerland,kg,-91134362477
990e6bf9-3ccb-5e0e-a7b4-936e5342d7e4_53d60981-1d3c-4dc2-82c6-5351f9389001,"hydropower plant construction, reservoir, non-alpine regions",RoW,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,5150000000
990e6bf9-3ccb-5e0e-a7b4-936e5342d7e4_53d60981-1d3c-4dc2-82c6-5351f9389001,"hydropower plant construction, reservoir, non-alpine regions",RoW,372a1991-e0af-5fbf-8611-295a535373ad_9ba48284-0f03-4fec-800d-de77833b12f6,reinforcing steel,GLO,kg,171000000
990e6bf9-3ccb-5e0e-a7b4-936e5342d7e4_53d60981-1d3c-4dc2-82c6-5351f9389001,"hydropower plant construction, reservoir, non-alpine regions",RoW,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,768000000
45a2ecf3-4a78-5ccd-8c91-859f80414939_2d180733-aa7a-429b-90ef-c3f56f2252f0,"hydropower plant construction, run-of-river",Europe without Switzerland,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,5820000000
45a2ecf3-4a78-5ccd-8c91-859f80414939_2d180733-aa7a-429b-90ef-c3f56f2252f0,"hydropower plant construction, run-of-river",Europe without Switzerland,372a1991-e0af-5fbf-8611-295a535373ad_9ba48284-0f03-4fec-800d-de77833b12f6,reinforcing steel,GLO,kg,190000000
45a2ecf3-4a78-5ccd-8c91-859f80414939_2d180733-aa7a-429b-90ef-c3f56f2252f0,"hydropower plant construction, run-of-river",Europe without Switzerland,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,511000000
45a2ecf3-4a78-5ccd-8c91-859f80414939_2d180733-aa7a-429b-90ef-c3f56f2252f0,"hydropower plant construction, run-of-river",Europe without Switzerland,c85b4ef8-d5f3-5c03-bbed-b57f23566ff2_5357a067-f798-46fb-97b0-fa18f723341b,waste reinforced concrete,Europe without Switzerland,kg,-23400000000
4a8c458d-3c06-5359-bae4-cb65f275f8a8_2d180733-aa7a-429b-90ef-c3f56f2252f0,"hydropower plant construction, run-of-river",RoW,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,502044.3092
4a8c458d-3c06-5359-bae4-cb65f275f8a8_2d180733-aa7a-429b-90ef-c3f56f2252f0,"hydropower plant construction, run-of-river",RoW,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,5820000000
4a8c458d-3c06-5359-bae4-cb65f275f8a8_2d180733-aa7a-429b-90ef-c3f56f2252f0,"hydropower plant construction, run-of-river",RoW,372a1991-e0af-5fbf-8611-295a535373ad_9ba48284-0f03-4fec-800d-de77833b12f6,reinforcing steel,GLO,kg,190000000
4a8c458d-3c06-5359-bae4-cb65f275f8a8_2d180733-aa7a-429b-90ef-c3f56f2252f0,"hydropower plant construction, run-of-river",RoW,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,511000000
62499a14-9433-51a0-b040-5f7e1ec4a9fc_2d180733-aa7a-429b-90ef-c3f56f2252f0,"hydropower plant construction, run-of-river",CA-QC,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,52800000
62499a14-9433-51a0-b040-5f7e1ec4a9fc_2d180733-aa7a-429b-90ef-c3f56f2252f0,"hydropower plant construction, run-of-river",CA-QC,372a1991-e0af-5fbf-8611-295a535373ad_9ba48284-0f03-4fec-800d-de77833b12f6,reinforcing steel,GLO,kg,764000000
62499a14-9433-51a0-b040-5f7e1ec4a9fc_2d180733-aa7a-429b-90ef-c3f56f2252f0,"hydropower plant construction, run-of-river",CA-QC,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,2550000000
c3e6e3ec-5fd4-5c09-91e0-c48f6af47c95_2d180733-aa7a-429b-90ef-c3f56f2252f0,"hydropower plant construction, run-of-river",CH,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,5820000000
c3e6e3ec-5fd4-5c09-91e0-c48f6af47c95_2d180733-aa7a-429b-90ef-c3f56f2252f0,"hydropower plant construction, run-of-river",CH,372a1991-e0af-5fbf-8611-295a535373ad_9ba48284-0f03-4fec-800d-de77833b12f6,reinforcing steel,GLO,kg,190000000
c3e6e3ec-5fd4-5c09-91e0-c48f6af47c95_2d180733-aa7a-429b-90ef-c3f56f2252f0,"hydropower plant construction, run-of-river",CH,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,511000000
c3e6e3ec-5fd4-5c09-91e0-c48f6af47c95_2d180733-aa7a-429b-90ef-c3f56f2252f0,"hydropower plant construction, run-of-river",CH,30d72c1f-ee68-535d-b523-49ba5260fdff_5357a067-f798-46fb-97b0-fa18f723341b,waste reinforced concrete,CH,kg,-23400000000
29ecb2fa-f586-58a5-b894-8e27740de910_c918095d-30ff-4e4c-9243-7e69ee090cf3,hydroquinone production,RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.333
88ca2376-50e7-5c3b-87e1-f1c8914d7910_fc0b4a39-f519-42f2-8e48-dc7c20ff97bb,hydroxylamine production,RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.416
88492b7f-df16-5fcb-b08a-c63fc6d08377_5e5650c3-530a-4946-be58-62e416f3e61e,imidazole production,RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.333
2ec8de23-c429-5c92-965f-6e2b51f75478_19e2686b-ad4b-4fd8-87ca-8622a7896528,"impact extrusion of aluminium, 1 stroke",RER,8aefaa4d-b75c-5f4a-83cf-a6bdb777ebfa_ed3b2533-9ae2-4f2d-85de-c24200ce8975,"compressed air, 700 kPa gauge",RER,m3,0.291
2ec8de23-c429-5c92-965f-6e2b51f75478_19e2686b-ad4b-4fd8-87ca-8622a7896528,"impact extrusion of aluminium, 1 stroke",RER,0147a794-6a95-5238-a71f-2821f14f807e_6eb8dc11-5ac4-4538-a1f1-95463b640ea5,"energy and auxilliary inputs, metal working factory",RER,kg,1
2ec8de23-c429-5c92-965f-6e2b51f75478_19e2686b-ad4b-4fd8-87ca-8622a7896528,"impact extrusion of aluminium, 1 stroke",RER,68b581a0-9b56-58f5-b0c4-c153d1874d29_f5bfce90-cc98-41d4-b49a-e82d57550d38,metal working factory,RER,unit,4.58e-10
2ec8de23-c429-5c92-965f-6e2b51f75478_19e2686b-ad4b-4fd8-87ca-8622a7896528,"impact extrusion of aluminium, 1 stroke",RER,9f3e25dd-4b0a-5d36-9bd3-f84368dc4f94_254f15c9-25c1-4f01-a416-5c1359124d97,"metal working machine, unspecified",RER,kg,3.95e-5
96bacd30-03c8-56df-871f-c2e03df07c18_01d68191-e402-4a74-9049-15cc9635265b,"impact extrusion of aluminium, 2 strokes",RER,8aefaa4d-b75c-5f4a-83cf-a6bdb777ebfa_ed3b2533-9ae2-4f2d-85de-c24200ce8975,"compressed air, 700 kPa gauge",RER,m3,0.582
96bacd30-03c8-56df-871f-c2e03df07c18_01d68191-e402-4a74-9049-15cc9635265b,"impact extrusion of aluminium, 2 strokes",RER,0147a794-6a95-5238-a71f-2821f14f807e_6eb8dc11-5ac4-4538-a1f1-95463b640ea5,"energy and auxilliary inputs, metal working factory",RER,kg,1
96bacd30-03c8-56df-871f-c2e03df07c18_01d68191-e402-4a74-9049-15cc9635265b,"impact extrusion of aluminium, 2 strokes",RER,68b581a0-9b56-58f5-b0c4-c153d1874d29_f5bfce90-cc98-41d4-b49a-e82d57550d38,metal working factory,RER,unit,4.58e-10
96bacd30-03c8-56df-871f-c2e03df07c18_01d68191-e402-4a74-9049-15cc9635265b,"impact extrusion of aluminium, 2 strokes",RER,9f3e25dd-4b0a-5d36-9bd3-f84368dc4f94_254f15c9-25c1-4f01-a416-5c1359124d97,"metal working machine, unspecified",RER,kg,3.95e-5
2cb19b62-578b-5766-a64f-073e1361aec2_b10ae87f-0566-4203-b8c1-4f0b153f05f5,"impact extrusion of aluminium, 3 strokes",RER,8aefaa4d-b75c-5f4a-83cf-a6bdb777ebfa_ed3b2533-9ae2-4f2d-85de-c24200ce8975,"compressed air, 700 kPa gauge",RER,m3,0.873
2cb19b62-578b-5766-a64f-073e1361aec2_b10ae87f-0566-4203-b8c1-4f0b153f05f5,"impact extrusion of aluminium, 3 strokes",RER,0147a794-6a95-5238-a71f-2821f14f807e_6eb8dc11-5ac4-4538-a1f1-95463b640ea5,"energy and auxilliary inputs, metal working factory",RER,kg,1
2cb19b62-578b-5766-a64f-073e1361aec2_b10ae87f-0566-4203-b8c1-4f0b153f05f5,"impact extrusion of aluminium, 3 strokes",RER,68b581a0-9b56-58f5-b0c4-c153d1874d29_f5bfce90-cc98-41d4-b49a-e82d57550d38,metal working factory,RER,unit,4.58e-10
2cb19b62-578b-5766-a64f-073e1361aec2_b10ae87f-0566-4203-b8c1-4f0b153f05f5,"impact extrusion of aluminium, 3 strokes",RER,9f3e25dd-4b0a-5d36-9bd3-f84368dc4f94_254f15c9-25c1-4f01-a416-5c1359124d97,"metal working machine, unspecified",RER,kg,3.95e-5
25bb2c21-f6f5-58e1-b110-9025bfb6a70f_aa0d7c65-0f57-49ed-a01e-01f2b4bc4ac4,"impact extrusion of aluminium, 4 strokes",RER,8aefaa4d-b75c-5f4a-83cf-a6bdb777ebfa_ed3b2533-9ae2-4f2d-85de-c24200ce8975,"compressed air, 700 kPa gauge",RER,m3,1.16
25bb2c21-f6f5-58e1-b110-9025bfb6a70f_aa0d7c65-0f57-49ed-a01e-01f2b4bc4ac4,"impact extrusion of aluminium, 4 strokes",RER,0147a794-6a95-5238-a71f-2821f14f807e_6eb8dc11-5ac4-4538-a1f1-95463b640ea5,"energy and auxilliary inputs, metal working factory",RER,kg,1
25bb2c21-f6f5-58e1-b110-9025bfb6a70f_aa0d7c65-0f57-49ed-a01e-01f2b4bc4ac4,"impact extrusion of aluminium, 4 strokes",RER,68b581a0-9b56-58f5-b0c4-c153d1874d29_f5bfce90-cc98-41d4-b49a-e82d57550d38,metal working factory,RER,unit,4.58e-10
25bb2c21-f6f5-58e1-b110-9025bfb6a70f_aa0d7c65-0f57-49ed-a01e-01f2b4bc4ac4,"impact extrusion of aluminium, 4 strokes",RER,9f3e25dd-4b0a-5d36-9bd3-f84368dc4f94_254f15c9-25c1-4f01-a416-5c1359124d97,"metal working machine, unspecified",RER,kg,3.95e-5
9b74e51d-70a4-578d-82ad-bd3205558ac4_35c582e4-c1fb-45a0-9043-a7aa429b4104,"impact extrusion of aluminium, 5 strokes",RER,8aefaa4d-b75c-5f4a-83cf-a6bdb777ebfa_ed3b2533-9ae2-4f2d-85de-c24200ce8975,"compressed air, 700 kPa gauge",RER,m3,1.45
9b74e51d-70a4-578d-82ad-bd3205558ac4_35c582e4-c1fb-45a0-9043-a7aa429b4104,"impact extrusion of aluminium, 5 strokes",RER,0147a794-6a95-5238-a71f-2821f14f807e_6eb8dc11-5ac4-4538-a1f1-95463b640ea5,"energy and auxilliary inputs, metal working factory",RER,kg,1
